"Id","ExtraProperties","ConcurrencyStamp","CreationTime","CreatorId","LastModificationTime","LastModifierId","IsDeleted","DeleterId","DeletionTime","Code","Name","ShortName","Status","IsPublic","IsPA","IsStockItem","Weight","Volume","InventoryIssueRule","ProductTaxCategoryId","BaseUnitId","VolumeUOMId","WeightUOMId","ProductOrderName","HierachyL01Id","HierarchyL01Code","HierachyL02Id","HierarchyL02Code","HierachyL03Id","HierarchyL03Code","HierachyL04Id","HierarchyL04Code","HierachyL05Id","HierarchyL05Code","IsPromotion","SalesUnit","CompanyCode","CategoryL01","CategoryL02","CategoryL03","CategoryL04","CategoryL05","SecondarySellingUOMCode","StockBasePrice","ListPrice","Attribute01","Attribute02","Attribute03","ChangeId","ProductName3","TaxCode","BaseUOMCode","BOM","ProductGroupingId"
"4ed08921-b4e7-427c-af8a-812e56d41b21","{}","986c76a739d24e26be99746015f61ebc","2025-11-27 11:33:16.627588",NULL,"2026-02-04 09:47:36.103764",NULL,False,NULL,NULL,"142003115","Nhãn chai Dầu Hào 300g-Hàng mẫu","","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","PCS",False,NULL
"4edb6477-e592-4496-818b-85aa3f01a02f","{}","b4b4b7879905428d9001b6c45ff1b55b","2025-11-27 10:27:00.676932",NULL,"2026-02-04 09:23:48.94623",NULL,False,NULL,NULL,"142000626","Inner bag for C/B (viet nam)","INNER BAG FOR C/B (VIET NAM)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","PCS",False,NULL
"4ee3741d-1bd3-45b5-b56a-7699fa68e602","{}","e09e801303974a7a9b136ecd9f776bdb","2025-11-27 13:11:35.730301",NULL,"2026-02-04 10:21:09.13764",NULL,False,NULL,NULL,"144001282","Decal ""Aji-Quick"" Bột chiên giòn","Decal ""Aji-Quick"" Bột chiên giòn","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Decal ""Aji-Quick"" Bột chiên giòn",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"PCS","","","","","","","PCS","0","0","","","Z007","U","Decal ""Aji-Quick"" Bột chiên giòn","1","PCS",False,NULL
"4ee5ce41-3994-4e5e-8242-d9c6da2ecd6b","{}","3f7de1907fe1423fae9443b0fd0ba30b","2025-11-27 13:04:20.260675",NULL,"2026-02-04 10:18:44.855969",NULL,False,NULL,NULL,"144001186","Hanger pancake 6 bags [8.2020]","Hanger pancake 6 bags [8.2020]","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Hanger pancake 6 bags [8.2020]",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"PCS","","","","","","","PCS","0","0","","","Z007","U","Hanger pancake 6 bags [8.2020]","1","PCS",False,NULL
"4eeef8f4-a34b-487f-a554-f4fbe55d91a8","{}","3f59aadb631f42bab97c52be96a58f4e","2026-01-27 08:34:05.32819",NULL,"2026-01-28 12:01:50.407496","3a1c9d23-df55-640a-cf12-45f5934fc837",False,NULL,NULL,"15202260127","Thùng test PC 100g_Tan Tien7","Thùng test PC 100g_Tan Tien8","A",True,False,True,"0","0","FEFO","3a1c5840-6543-b75a-2d06-7e81888e4cc4","3a1c5840-9b5b-e2ba-6ab9-66b59234571a",NULL,NULL,"Thùng test PC 100g_Tan Tien9",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"CAS","","","","","","","BAG","0","0","","","Z007","U","Thùng test PC 100g_Tan Huynh3","0","CAS",False,NULL
"4f00b8ce-a802-4b65-9e45-e096f5ea0fae","{}","189d475a7c794199962fa46df266a6c6","2025-11-27 12:54:50.856883",NULL,"2026-02-04 10:15:32.848883",NULL,False,NULL,NULL,"144000965","Hanger Ajimayo [09-2017]","TUI TREO AM (9/2017)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Túi treo AM (9/2017)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"PCS","","","","","","","PCS","0","0","","","Z007","U","Túi treo AM (9/2017)","1","PCS",False,NULL
"4f12fc08-f4d5-4cfb-a5b9-686b1ce132ca","{}","0e1474ef193e4c3bbcbe734d02a10c85","2025-11-06 15:30:40.620091",NULL,"2025-12-04 11:26:40.202737","3ffa43d8-c255-4005-b12e-f9d73e20cdb0",False,NULL,NULL,"140002953","BỘ SẢN PHẨM 36.AV400R18 VÀ 36.NS","BỘ SẢN PHẨM 36.AV400R18 VÀ 36.NS","A",True,True,True,"0","0","FEFO",NULL,"3a1c5840-9b7a-18be-18df-b5343da8c4d6",NULL,NULL,"BỘ SẢN PHẨM 36.AV400R18 VÀ 36.NS",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z013","U","BỘ SẢN PHẨM 36.AV400R18 VÀ 36.NS","","CB",True,NULL
"4f27f207-a724-4386-b4ad-c1638938c108","{}","161442be0f884b1192a02f9164fc61c0","2025-11-27 11:31:50.807666",NULL,"2026-02-04 09:47:06.270946",NULL,False,NULL,NULL,"142003095","Carton AN Chicken 3Kg (10.20)","Carton AN Chicken 3Kg (10.20)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Thùng AN Gà 3Kg",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Thùng AN Gà 3Kg","1","PCS",False,NULL
"4f29dd25-8a59-48a0-81c4-add8c244c816","{}","a0a87d05067943849322665f6be490dd","2026-02-04 10:43:55.537784",NULL,"2026-02-10 09:09:20.880017","3ffa43d8-c255-4005-b12e-f9d73e20cdb0",False,NULL,NULL,"1500000303","PKGD-Vu-AN-R10-55g-current","PKGD-Vu-AN-R10-55g-current","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9b5b-e2ba-6ab9-66b59234571a",NULL,NULL,"PKGD-Vu-AN-R10-55g-current",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"CAS","AVN","","","",NULL,NULL,"CAS","0","0","","","Z007","I","PKGD-Vu-AN-R10-55g-current","1","CAS",False,NULL
"4f6c7c3a-5276-49d8-b498-1ee95e7e5ef4","{}","05469554d60b475b813ad5e729072950","2025-11-06 15:27:01.934785",NULL,"2025-11-27 10:17:50.423945",NULL,False,NULL,NULL,"140002892","BỘ SẢN PHẨM AV100gR11 VÀ BC190g3-CB1","BỘ SẢN PHẨM AV100gR11 VÀ BC190g3-CB1","A",True,True,True,"1.7700000000000000","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9b7a-18be-18df-b5343da8c4d6",NULL,NULL,"BỘ SẢN PHẨM AV100gR11 VÀ BC190g3-CB1",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,"CB","","","","","","","CB","0","0","","1.7700000000000000E+00","Z013","U","BỘ SẢN PHẨM AV100gR11 VÀ BC190g3-CB1","1","CB",True,NULL
"4f893e9f-15a7-43d5-9342-62a352e9afdb","{}","346da6bcd986468b9933ddb14f924765","2025-11-27 13:38:54.096896",NULL,"2026-02-04 10:33:02.213415",NULL,False,NULL,NULL,"149000590","AM430GT-GOODS EX","AM430GT-GOODS EX","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9c57-5a7b-3fbd-e79566009a34",NULL,NULL,"AM430GT-GOODS EX","3a1c5840-e54e-198b-c770-91bdf070197d","06","3a1c5878-0eca-6a37-0445-1c273596b70a","0602","3a1c5878-b9fd-4a1a-f9df-f4d72216672c","100","3a1c5879-f712-4c9a-8784-a507b001c50d","060201","3a1c5840-b22f-3d06-d323-8185767dbf2f","100",False,"TUB, CAS","","","","","","","CAS","0","0","","","Z002","U","AM430GT-GOODS EX","1","KG",False,NULL
"4f9596f8-3b7c-445e-9cf2-fa0504d360e4","{}","253025c738b648c7be8c8c517e516ea8","2025-11-27 13:41:40.461675",NULL,"2026-02-04 10:33:55.988928",NULL,False,NULL,NULL,"149000625","VG4.9L-FER-GOODS EX","VG4.9L-FER-GOODS EX","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9cd6-bf5c-3990-9af106c34ed1",NULL,NULL,"VG4.9L-FER-GOODS EX","3a1c5840-e54e-198b-c770-91bdf070197d","06","3a1c5878-0ec7-5304-beaf-2ffb6890a2c4","0601","3a1c5878-b9f8-e1bb-601f-b17c137855f1","100","3a1c5879-f6f8-b9e3-cb1c-06cabc7bd32c","060110","3a1c5840-adf1-7edc-02fe-de3a814b8e3e","057",False,"BOT, CAS","","","","","","","CAS","0","0","","","Z002","U","VG4.9L-FER-GOODS EX","1","LIT",False,NULL
"4fa0fbca-a7cf-40a0-a9eb-ab4fe19a5eac","{}","5bdba34a4b1b4695849ee7776034d9eb","2025-11-27 13:05:47.31945",NULL,"2026-02-04 10:19:13.442422",NULL,False,NULL,NULL,"144001205","Decal Suzuki CARRY PRO bên tài: 140*95","Decal Suzuki CARRY PRO bên tài: 140*95","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Decal Suzuki CARRY PRO bên tài: 140*95",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"PCS","","","","","","","PCS","0","0","","","Z007","U","Decal Suzuki CARRY PRO bên tài: 140*95","1","PCS",False,NULL
"4fb221c7-88ef-43b7-bfff-f98876b8a35d","{}","e479992e5ef446faa0e7e09f93f0d851","2025-11-27 12:57:46.303355",NULL,"2026-02-04 10:16:32.104203",NULL,False,NULL,NULL,"144001053","Hanger Aji-Quick [10-2018]","TÚI TREO AJI-QUICK ( NEW DESIGN 10.2018)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Túi treo Aji-Quick ( new design 10.2018)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"PCS","","","","","","","PCS","0","0","","","Z007","U","Túi treo Aji-Quick ( new design 10.2018)","1","PCS",False,NULL
"4fc103db-338b-4ee9-b634-72a4ea5a0219","{}","be4b6434ae8c4c7abdafb71943f4396f","2025-11-27 10:32:00.415688",NULL,"2026-02-04 09:25:37.769794",NULL,False,NULL,NULL,"142001332","Cap seal for Ami Alpha 20L, VG 20L & SS 20L","CAP SEAL FOR AMI ALPHA 20L, VG 20L & SS 20L","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","PCS",False,NULL
"4fcd1397-87ad-468d-bd4a-3cfd52393397","{}","efb835d6d5ad49d5b72c32184eb108f3","2025-11-27 11:06:44.637609",NULL,"2026-02-04 09:38:11.153735",NULL,False,NULL,NULL,"142002726","Carton Vinegar 4.9L - Giấm lên men - (02.19)","CARTON VINEGAR 4.9L - GIẤM LÊN MEN - (02.19)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Thùng Giấm lên men 4.9L (02.19)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Thùng Giấm lên men 4.9L (02.19)","1","PCS",False,NULL
"4fe7ad62-5d63-4a74-8324-f3b78775401b","{}","b39d20a654cd4c40b7ad5b54d04f1542","2025-11-27 11:20:27.266147",NULL,"2026-02-04 09:43:03.41652",NULL,False,NULL,NULL,"142002931","Cap Oyster 330g-Sample (12.19)-Yellow","","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Nắp nhựa Dầu Hào 330g-Hàng mẫu(màu vàng)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Nắp nhựa Dầu Hào 330g-Hàng mẫu(màu vàng)","1","PCS",False,NULL
"4ff863a2-72e6-41da-8c45-a822b4aa280b","{}","e261cfd0baa040b1b2d02d83cf377edf","2025-11-27 11:56:28.304969",NULL,"2026-02-04 09:55:41.746106",NULL,False,NULL,NULL,"142003447","Cylinder-AN Chicken 200g (03.22)","","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Trục in-Túi AN Gà 200g (03.22)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Trục in-Túi AN Gà 200g (03.22)","1","PCS",False,NULL
"5011ceec-72a0-45a9-96db-a455d37fa3af","{}","caaee215c6104b07af810a479f78b911","2025-11-27 10:39:29.615492",NULL,"2026-02-04 09:28:19.264231",NULL,False,NULL,NULL,"142001900","Shrink film for Bottle Sleeve 400 ml (12.15)","SHRINK FILM FOR BOTTLE SLEEVE 400 ML (12.15)","I",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","PCS",False,NULL
"50140dd2-2a33-410f-b37c-a6d75330a78f","{}","bf74f4c2583e4bcb9eb071e5b85f61fd","2025-11-27 11:04:28.789368",NULL,"2026-02-04 09:37:22.019771",NULL,False,NULL,NULL,"142002679","Roll film Bot canh 190g [design 9-2018]","ROLL FILM BOT CANH 190G [DESIGN 9-2018]","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9e54-e482-dd90-eaa9b2aaded2",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","ROL",False,NULL
"503642ad-d94c-4265-a0aa-7f422876dbbd","{}","d4ba0e93c199421793adad5550f157b2","2025-11-07 09:33:15.815931",NULL,"2025-11-27 10:03:27.506924",NULL,False,NULL,NULL,"140002670","BL-18G-MTE-BOX 10 STICK-(03.21)","Trà sữa Royal B3","A",True,False,True,"0.017999999999999999","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9c57-5a7b-3fbd-e79566009a34",NULL,NULL,"Trà sữa Royal Blendy 18g10B3","3a1c5840-e50c-46d7-8337-5d27eaf0a979","04","3a1c5878-0e9f-6e51-e72a-affebb340f8a","0403","3a1c5878-b9e8-f5d9-bfd7-bb95e013690d","100","3a1c5879-f6bf-a727-2ee4-44f30fd0e65e","040303","3a1c5840-b1b0-da0b-4938-97e516ffbe04","087",False,"STK, BOX, CAS","","","","","","","CAS","0","0","","1.7999999999999999E-02","Z002","U","Trà sữa Royal Blendy 18g10B3","1","KG",False,NULL
"5039bbd3-3896-4509-8d3d-ca267d1a96a8","{}","d55422edd00b44229418e8f5232bf65f","2025-11-27 11:04:33.313559",NULL,"2026-02-04 09:37:23.499993",NULL,False,NULL,NULL,"142002684","Plastic bag AN 55g Pork (02.19)","POUCH AN-PORK 55G-( 02.19)","I",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Pouch AN-Pork 55g-( 02.19)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Pouch AN-Pork 55g-( 02.19)","1","PCS",False,NULL
"5044677d-a1e3-4418-a5a4-d9fca492b3e8","{}","67d522b0c1d34bd293fd229be3e59642","2025-11-27 13:38:25.060963",NULL,"2026-02-04 10:32:53.040934",NULL,False,NULL,NULL,"149000584","AN2KGH-GOODS EX","AN2KGH-GOODS EX","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9c57-5a7b-3fbd-e79566009a34",NULL,NULL,"AN2KGH-GOODS EX","3a1c5840-e4cc-26a7-76af-f193871da1e1","02","3a1c5840-e6cf-4c40-a14f-e692061fd504","0201","3a1c5840-ed6e-c53e-5a90-9f2827da18d6","100","3a1c5879-f5f7-a206-b5d7-e0290f36a161","020101","3a1c5840-aa53-5edd-a47d-df8e1e643e19","028",False,"BAG, CAS","","","","","","","CAS","0","0","","","Z002","U","AN2KGH-GOODS EX","1","KG",False,NULL
"50706312-f6d9-40e7-9fb6-81f57cb0ecdd","{}","759fb4e055384888a2fe2b72e0b6311a","2025-11-27 11:43:21.730134",NULL,"2026-02-04 09:51:06.201616",NULL,False,NULL,NULL,"142003257","INNER 320*270*0.06 mm (11.20)","INNER 320*270*0.06 mm (11.20)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"INNER 320*270*0.06 mm (11.20)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,"PCS","","","","","","","PCS","0","0","","","Z006","U","INNER 320*270*0.06 mm (11.20)","1","PCS",False,NULL
"50710138-1a97-41c6-ab33-5ce1c302224f","{}","582606ded0ad459c89712f1b2cf0b7c4","2026-02-04 09:21:45.853524",NULL,"2026-02-10 09:09:20.671771","3ffa43d8-c255-4005-b12e-f9d73e20cdb0",False,NULL,NULL,"140003091","AX-1040G-SESAME SAUCE-(06.25)","AX-1040G-SESAME SAUCE-(06.25)","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9c57-5a7b-3fbd-e79566009a34",NULL,NULL,"AX-1040G-SESAME SAUCE-(06.25)","3a1c5840-e4cc-26a7-76af-f193871da1e1","02","3a1c5840-e6cf-4c40-a14f-e692061fd504","0201","3a1c5840-ed6e-c53e-5a90-9f2827da18d6","100","3a1c5879-f5f7-a206-b5d7-e0290f36a161","020101","3a1c5840-a936-9205-6c36-ab579bef9836","019",False,"BOT, CAS","AVN","","","",NULL,NULL,"CAS","0","0","","","Z002","I","AX-1040G-SESAME SAUCE-(06.25)","1","KG",False,NULL
"50956e51-12a5-45f5-b7cd-f5aa7b588537","{}","8b16588e9e0e45acb650b7660b0bedd3","2025-11-27 11:18:01.272897",NULL,"2026-02-04 09:42:12.465161",NULL,False,NULL,NULL,"142002897","Roll film Matcha Genmai 17g-Stick(12.19)","Roll film Matcha Genmai 17g-Stick(12.19)","I",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9e54-e482-dd90-eaa9b2aaded2",NULL,NULL,"Cuộn BL-Matcha Gạo Rang 17g Stick",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Cuộn BL-Matcha Gạo Rang 17g Stick","1","ROL",False,NULL
"50985830-4b37-4fd8-85db-c247e85e3dad","{}","76e18bed991a417daa40a12b8bba1382","2025-11-27 11:39:57.604598",NULL,"2026-02-04 09:49:55.833147",NULL,False,NULL,NULL,"142003210","Carton MSG 100g-LC TET (08-2020)","","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Thùng bột ngọt 100g hạt lớn TET",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Thùng bột ngọt 100g hạt lớn TET","1","PCS",False,NULL
"50d654c7-cda5-4763-892c-da60cc309459","{}","4b6be8011bfd4a9ba88227074d0a219d","2025-11-27 12:42:08.320896",NULL,"2026-02-04 10:11:13.148083",NULL,False,NULL,NULL,"143032574","Áo mưa bộ Best - Rando","ÁO MƯA BỘ BEST - RANDO","A",True,False,True,"0","0","FEFO",NULL,"3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"ÁO MƯA BỘ (RANDO)",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z009","U","ÁO MƯA BỘ (RANDO)","","PCS",False,NULL
"50d78991-5d9b-456a-8711-6c5e6b5e4cc8","{}","ca381ede62114a1986d05f7c1407fa4b","2025-11-27 11:13:14.715096",NULL,"2026-02-04 09:40:30.535",NULL,False,NULL,NULL,"142002828","Can Chicken powder 1Kg (09.19)","CAN CHICKEN POWDER 1KG (09.19)","I",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Lon thiec Bot Thit Ga 1Kg",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Lon thiec Bot Thit Ga 1Kg","1","PCS",False,NULL
"50e511cf-bf8c-4db9-afee-11a74559eedf","{}","81bce407244f42d388cd4a64c1ca24f2","2025-11-27 13:21:36.343487",NULL,"2026-02-04 10:24:32.885013",NULL,False,NULL,NULL,"148000452","M-SUPER KMI (1kg x 20bags/carton)","M-SUPER KMI","A",True,False,True,"1.0000000000000000","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9c57-5a7b-3fbd-e79566009a34",NULL,NULL,"Bot Gia Vi M-Super KMI","3a1c5840-e58f-3375-59fb-d2a0b2678b80","08","3a1c5878-0f24-3b37-038f-37c657b668af","0802","3a1c5878-ba40-c546-0f36-9c970cf382c4","100","3a1c5879-f7a7-a121-28b4-42d0ba975c15","999999","3a1c5840-a9f4-458b-d368-2c9dc810440f","025",False,"KG, BAG, CAS","","","","","","","CAS","0","0","","1.0000000000000000E+00","Z004","U","Bot Gia Vi M-Super KMI","1","KG",False,NULL
"50e70bce-261f-4583-a0d8-f84d55fb75bb","{}","2c7d08ca03e74e038d99b0973b109b1e","2025-11-27 10:53:21.243304",NULL,"2026-02-04 09:33:20.313126",NULL,False,NULL,NULL,"142002370","carton Blendy strawberry MilkTea 18g (03-2018)-10 stick","CARTON BLENDY STRAWBERRY MILKTEA 18G (03-2018)-10 STICK","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","","1","PCS",False,NULL
"50eeaf99-e294-4682-85a5-401b1f192d8c","{}","09571e77340246d9a246d286f4c94fd3","2025-11-27 13:12:20.628434",NULL,"2026-02-04 10:21:23.981489",NULL,False,NULL,NULL,"144001292","BAO LÌ XÌ AJI TẾT 2022","BAO LÌ XÌ AJI TẾT 2022","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9eb3-1639-6c06-2045b5896294",NULL,NULL,"BAO LÌ XÌ AJI TẾT 2022",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",True,"SET","","","","","","","SET","0","0","","","Z007","U","BAO LÌ XÌ AJI TẾT 2022","1","SET",False,NULL
"510df5f1-5cb3-4efc-973a-203a7a44e76e","{}","9a2f5ee173bf4cd6a6aefcd8dcacac6e","2025-11-27 12:15:08.973171",NULL,"2026-02-04 10:02:10.287195",NULL,False,NULL,NULL,"142003701","Carton MSG 400g-LC (10.2022)","","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"Thùng bột ngọt 400g hạt lớn",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Thùng bột ngọt 400g hạt lớn","1","PCS",False,NULL
"511871e0-5c2a-45ed-b9c4-0417cff1a7dd","{}","a92ca95a8f094ceca0c26c39b235d8ae","2025-11-27 12:40:48.000625",NULL,"2026-02-04 10:10:46.51146",NULL,False,NULL,NULL,"143023817","Stock out sheet (Phieu xuat kho)","STOCK OUT SHEET (PHIEU XUAT KHO)","A",True,False,True,"0","0","FEFO",NULL,"3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"PHIẾU XUẤT KHO",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z009","U","PHIẾU XUẤT KHO","","PCS",False,NULL
"511f3e05-73dd-4c55-9e52-a833535830dd","{}","59f6e72c58bb46148991f2eaa2d69e56","2025-11-27 11:11:20.558945",NULL,"2026-02-04 09:39:48.543375",NULL,False,NULL,NULL,"142002799","Cylinder-Pouch AQ<Pork>31g","CYLINDER-POUCH AQ<PORK>31G","A",True,False,True,"0","0","FEFO","3a1c5d36-d60f-ad2f-af06-bfb0752ceb82","3a1c5840-9e54-e482-dd90-eaa9b2aaded2",NULL,NULL,"Trục in-Túi AQ<Thịt Kho>31g",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,NULL,"","","","","","","","0","0","","","Z006","U","Trục in-Túi AQ<Thịt Kho>31g","1","ROL",False,NULL
"51267d9c-0e97-4876-a896-cd7379747c09","{}","95d24ce5d473489eab53a12540be31ec","2025-11-27 12:41:41.133822",NULL,"2026-02-04 10:11:04.335984",NULL,False,NULL,NULL,"143031139","Sample bag for Sales Dept (TT channel) [2017]","GIO HANG MAU CHO KENH TT (2017)","A",True,False,True,"0","0","FEFO",NULL,"3a1c5840-9dd4-2a7d-4c89-fdeae63288f6",NULL,NULL,"GIỎ HÀNG MẪU KÊNH TT 2017",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",False,"PCS","","","","","","","PCS","0","0","","","Z009","U","GIỎ HÀNG MẪU KÊNH TT 2017","","PCS",False,NULL
